CustomerID,Recency,Frequency,Monetary,Segment,Cluster_Name
14130,319,1,483.86,Lost,Churned
14132,2,11,3586.0299999999997,Champions,Frequent Buyers
14133,130,3,605.64,At Risk,
14135,2,15,4690.31,Champions,Frequent Buyers
14138,2,2,982.3800000000001,Loyal Customers,Regular
14139,46,1,415.82,Others,Churned
14140,4,2,935.05,Loyal Customers,Regular
14141,3,4,915.13,Loyal Customers,Regular
14142,373,1,311.81,Lost,Churned
14143,134,1,115.8,Lost,Churned
14145,47,4,3742.2,Loyal Customers,
14146,9,5,4191.0,Champions,Frequent Buyers
14147,78,2,483.4,Others,Churned
14148,234,1,157.2,Lost,Churned
14149,221,1,446.62,Lost,Churned
14150,36,2,658.64,Loyal Customers,Regular
14152,75,2,621.29,At Risk,Churned
14154,239,2,1345.62,At Risk,
14155,266,1,118.75,Lost,Churned
14156,10,55,117379.63,Champions,Frequent Buyers
14157,20,2,432.88,Potential Loyalists,Regular
14158,40,1,507.66,Others,Regular
14159,20,11,4693.01,Champions,Frequent Buyers
14161,216,3,1110.52,At Risk,
14162,174,2,289.36,Others,Churned
14163,87,4,2445.91,At Risk,
14164,71,2,1631.77,Loyal Customers,
14165,276,1,122.53999999999999,Lost,Churned
14167,39,4,574.84,Loyal Customers,
14171,98,1,363.79,Lost,Churned
14173,11,4,450.84,Potential Loyalists,Regular
14174,33,1,134.46,New Customers,Churned
14175,60,3,3222.3,Loyal Customers,
14176,297,4,576.9000000000001,At Risk,Churned
14177,86,4,559.41,At Risk,
14178,9,7,1620.93,Champions,Frequent Buyers
14179,41,2,719.78,Loyal Customers,Regular
14180,11,25,4748.52,Champions,Frequent Buyers
14184,67,1,452.89,Others,Churned
14185,331,1,197.65,Lost,Churned
14188,31,6,2054.36,Champions,
14189,2,15,4654.08,Champions,Frequent Buyers
14191,2,13,4684.76,Champions,Frequent Buyers
14193,68,2,853.39,Loyal Customers,
14194,5,21,11349.52,Champions,Frequent Buyers
14195,202,2,1012.0,At Risk,Churned
14196,107,1,335.52,Lost,Churned
14198,18,4,701.4,Loyal Customers,Regular
14199,218,1,185.39999999999998,Lost,Churned
14201,60,7,747.44,Loyal Customers,
14204,2,1,161.03,New Customers,Regular
14205,17,2,466.7,Potential Loyalists,Regular
14206,239,1,328.15999999999997,Lost,Churned
14208,95,1,151.74,Lost,Churned
14209,11,6,2073.43,Champions,Frequent Buyers
14210,106,6,1905.8400000000001,At Risk,
14211,53,9,2241.1,Loyal Customers,
14212,90,1,1070.48,Cant Lose Them,Churned
14214,31,5,1004.38,Champions,
14215,12,6,1789.72,Champions,Frequent Buyers
14216,3,4,1839.3,Champions,Frequent Buyers
14217,2,17,2004.98,Champions,Frequent Buyers
14218,43,1,169.48000000000002,Others,Churned
14219,4,1,89.94,New Customers,Regular
14220,247,2,632.4,At Risk,Churned
14221,42,9,3432.8,Loyal Customers,Frequent Buyers
14222,177,1,683.17,Cant Lose Them,Churned
14223,92,3,991.13,At Risk,
14224,110,4,1050.12,At Risk,
14226,29,5,2232.19,Champions,
14227,26,10,3350.96,Champions,Frequent Buyers
14229,52,3,1547.2,Loyal Customers,
14231,184,3,925.71,At Risk,
14232,43,5,2048.07,Loyal Customers,
14233,49,4,1462.72,Loyal Customers,
14234,22,4,775.46,Loyal Customers,
14235,75,5,3144.86,At Risk,
14236,81,2,490.86,At Risk,Churned
14237,373,1,161.0,Lost,Churned
14238,326,1,146.85,Lost,Churned
14239,43,11,2380.85,Loyal Customers,Frequent Buyers
14240,30,2,890.34,Loyal Customers,Regular
14241,184,1,213.70000000000002,Lost,Churned
14242,235,2,280.55,Others,Churned
14243,9,10,2588.77,Champions,Frequent Buyers
14245,220,2,1693.45,At Risk,
14246,111,3,1474.06,At Risk,
14247,278,1,136.76999999999998,Lost,Churned
14248,318,1,302.58,Lost,Churned
14250,7,3,1904.05,Loyal Customers,Regular
14251,2,5,2879.7000000000003,Champions,Frequent Buyers
14256,260,2,969.0600000000001,At Risk,Churned
14257,64,5,3099.7200000000003,Loyal Customers,
14258,9,9,12669.98,Champions,Frequent Buyers
14259,142,1,120.0,Lost,Churned
14261,51,2,1163.45,Loyal Customers,
14262,8,8,2618.23,Champions,Frequent Buyers
14264,155,2,333.97,Others,Churned
14265,109,2,530.18,At Risk,Churned
14267,163,3,1516.24,At Risk,
14270,332,1,492.65000000000003,Cant Lose Them,Churned
14271,226,1,112.32,Lost,Churned
14272,74,2,437.96,Others,Churned
14273,51,4,559.97,Loyal Customers,
14276,99,3,1119.74,At Risk,
14277,15,3,4216.2,Loyal Customers,
14280,197,1,134.04,Lost,Churned
14282,3,15,3729.34,Champions,Frequent Buyers
14284,31,2,595.25,Loyal Customers,Regular
14285,21,4,1910.01,Champions,
14286,24,3,4628.75,Loyal Customers,
14287,8,3,176.63,Potential Loyalists,Regular
14288,213,1,426.6,Lost,Churned
14289,9,6,911.26,Loyal Customers,Regular
14290,11,5,2314.65,Champions,Frequent Buyers
14291,2,11,3883.25,Champions,Frequent Buyers
14292,8,9,4871.93,Champions,Frequent Buyers
14293,3,4,1046.56,Champions,Regular
14295,40,1,166.20000000000002,Others,Churned
14297,18,4,1305.33,Champions,
14298,8,44,51527.3,Champions,Frequent Buyers
14299,8,9,3965.62,Champions,Frequent Buyers
14300,19,1,43.2,New Customers,Regular
14301,117,1,640.14,Cant Lose Them,Churned
14304,223,1,383.45,Lost,Churned
14305,71,3,1858.96,Loyal Customers,
14306,51,2,2093.32,Loyal Customers,
14307,89,6,2995.72,At Risk,
14309,8,9,2352.53,Champions,Frequent Buyers
14311,243,1,310.26,Lost,Churned
14312,47,6,1611.59,Loyal Customers,
14314,107,1,120.0,Lost,Churned
14315,45,6,2481.13,Loyal Customers,
14317,65,1,508.58000000000004,Others,Churned
14320,207,2,477.79,Others,Churned
14321,11,5,1530.75,Champions,
14323,115,2,605.0600000000001,At Risk,Churned
14326,242,1,183.85,Lost,Churned
14327,163,1,311.65,Lost,Churned
14329,17,7,5014.84,Champions,Frequent Buyers
14331,124,2,462.65999999999997,Others,Churned
14332,23,3,866.31,Loyal Customers,Regular
14333,68,1,415.2,Others,Churned
14334,17,8,2552.21,Champions,Frequent Buyers
14335,16,2,468.26,Potential Loyalists,Regular
14336,17,4,1614.91,Champions,
14338,161,2,588.22,At Risk,Churned
14339,243,1,309.52,Lost,Churned
14340,219,1,134.7,Lost,Churned
14341,45,8,2182.28,Loyal Customers,
14342,21,4,668.5600000000001,Loyal Customers,Regular
14344,127,8,889.9300000000001,At Risk,
14345,39,1,108.97999999999999,Others,Churned
14346,121,2,1021.58,At Risk,
14348,260,1,409.57,Lost,Churned
14349,10,1,133.5,New Customers,Regular
14350,274,1,282.93,Lost,Churned
14351,165,1,51.0,Lost,Churned
14352,157,4,1078.96,At Risk,
14353,215,1,90.6,Lost,Churned
14354,6,2,163.62,Potential Loyalists,Regular
14355,366,1,174.4,Lost,Churned
14356,80,2,701.23,At Risk,
14357,43,1,225.77,Others,Churned
14359,19,3,912.18,Loyal Customers,Regular
14360,32,4,2128.23,Champions,
14362,22,1,161.2,New Customers,Regular
14364,109,8,3717.35,At Risk,
14367,8,16,9261.52,Champions,Frequent Buyers
14368,320,1,155.0,Lost,Churned
14371,295,1,100.5,Lost,Churned
14373,358,1,76.55,Lost,Churned
14375,185,1,257.68,Lost,Churned
14377,191,2,617.05,At Risk,Churned
14379,44,2,348.1,Potential Loyalists,Regular
14381,52,1,202.68,Others,Churned
14382,26,1,626.0699999999999,New Customers,Regular
14383,38,3,1247.69,Loyal Customers,
14385,9,3,202.11,Potential Loyalists,Regular
14386,297,1,142.4,Lost,Churned
14387,33,3,1770.56,Loyal Customers,
14388,10,8,3212.84,Champions,Frequent Buyers
14389,65,2,1043.46,Loyal Customers,
14390,10,9,4652.82,Champions,Frequent Buyers
14393,218,1,67.95,Lost,Churned
14395,2,9,3507.71,Champions,Frequent Buyers
14396,65,2,487.99,Potential Loyalists,Churned
14397,3,19,2612.96,Champions,Frequent Buyers
14400,149,1,574.7,Cant Lose Them,Churned
14401,4,13,4051.48,Champions,Frequent Buyers
14403,130,4,1475.81,At Risk,
14404,34,6,1474.32,Loyal Customers,
14406,119,1,156.75,Lost,Churned
14407,107,6,2157.73,At Risk,
14408,11,7,2606.53,Champions,Frequent Buyers
14409,71,6,2059.4500000000003,Loyal Customers,
14410,92,9,1105.07,At Risk,
14411,311,1,1063.0,Cant Lose Them,Churned
14412,43,2,770.03,Loyal Customers,
14413,362,1,122.7,Lost,Churned
14414,92,7,1496.98,At Risk,
14415,1,13,5900.28,Champions,Frequent Buyers
14416,22,2,490.22,Loyal Customers,Regular
14418,4,3,1937.25,Loyal Customers,Regular
14419,11,6,1058.06,Champions,
14420,99,1,387.52,Lost,Churned
14421,57,2,813.11,Loyal Customers,
14422,1,6,4263.64,Champions,Frequent Buyers
14423,218,1,265.2,Lost,Churned
14424,18,1,322.08,New Customers,Regular
14426,24,10,4481.67,Champions,Frequent Buyers
14427,50,2,363.34000000000003,Potential Loyalists,Regular
14428,7,5,1244.83,Champions,Regular
14431,303,1,470.36,Lost,Churned
14432,10,6,2255.51,Champions,Frequent Buyers
14434,22,6,1372.8,Champions,
14436,99,1,89.06,Lost,Churned
14437,366,1,63.0,Lost,Churned
14438,306,1,131.9,Lost,Churned
14439,320,1,2661.24,Cant Lose Them,
14440,8,5,2357.6800000000003,Champions,Frequent Buyers
14441,1,4,1712.89,Champions,Frequent Buyers
14442,205,2,1589.82,At Risk,
14443,54,4,1420.2,Loyal Customers,
14446,1,4,1039.58,Champions,Regular
14447,19,5,1163.23,Champions,
14448,9,2,375.35,Potential Loyalists,Regular
14449,19,4,907.1,Loyal Customers,
14450,181,3,483.25,Others,Churned
14451,60,2,662.59,Loyal Customers,
14452,11,2,264.44,Potential Loyalists,Regular
14453,190,1,119.93,Lost,Churned
14456,5,9,3062.4,Champions,Frequent Buyers
14457,311,1,113.64,Lost,Churned
14459,155,1,1837.92,Cant Lose Them,
14460,110,3,434.34,Others,Churned
14461,148,3,2103.06,At Risk,
14462,66,11,2004.02,Loyal Customers,
14463,98,3,529.62,At Risk,
14465,247,3,1058.6200000000001,At Risk,
14466,29,7,2272.4,Champions,
14467,18,4,598.76,Loyal Customers,Regular
14470,12,2,461.19,Potential Loyalists,Regular
14472,104,8,1936.84,At Risk,
14473,74,2,234.34000000000003,Others,Churned
14474,46,1,547.66,Others,Regular
14475,72,3,925.85,Loyal Customers,
14476,257,1,215.7,Lost,Churned
14477,20,4,1309.6,Champions,
14479,254,2,316.25,Others,Churned
14480,11,1,279.05,New Customers,Regular
14481,165,2,636.51,At Risk,Churned
14482,18,6,2068.15,Champions,
14483,282,1,137.1,Lost,Churned
14484,50,1,321.92,Others,Churned
14485,39,1,165.75,Others,Churned
14487,27,6,1196.33,Champions,
14488,68,1,1064.28,Others,Churned
14489,207,1,463.38,Lost,Churned
14491,175,2,340.93,Others,Churned
14493,7,5,2383.2400000000002,Champions,Frequent Buyers
14494,26,1,139.56,New Customers,Regular
14495,51,2,123.8,Potential Loyalists,Churned
14496,312,2,538.8100000000001,At Risk,Churned
14497,309,1,475.37,Lost,Churned
14498,43,5,1957.32,Loyal Customers,
14499,26,3,815.32,Loyal Customers,
14500,88,3,356.85,Others,Churned
14501,184,2,251.21,Others,Churned
14502,20,11,2470.67,Champions,Frequent Buyers
14503,3,6,3543.26,Champions,Frequent Buyers
14504,47,4,673.26,Loyal Customers,
14505,17,8,5905.64,Champions,Frequent Buyers
14506,17,5,2012.17,Champions,
14507,24,6,1383.18,Champions,
14508,22,2,276.42,Potential Loyalists,Regular
14511,11,5,1314.81,Champions,
14512,188,2,275.28,Others,Churned
14513,101,3,455.59000000000003,Others,Churned
14514,61,3,1055.35,Loyal Customers,
14515,18,6,2102.09,Champions,
14517,33,2,330.45,Potential Loyalists,Regular
14518,64,1,174.37,Others,Churned
14520,2,2,270.6,Potential Loyalists,Regular
14522,24,4,974.54,Champions,
14523,108,1,241.09,Lost,Churned
14524,32,9,1867.68,Champions,
14525,20,9,4332.2,Champions,Frequent Buyers
14527,3,55,8508.82,Champions,Frequent Buyers
14528,37,1,364.21999999999997,Others,Regular
14529,60,3,620.04,Loyal Customers,
14530,26,6,2925.91,Champions,
14532,236,4,932.85,At Risk,
14533,25,7,1949.72,Champions,
14534,3,18,4447.05,Champions,Frequent Buyers
14535,60,3,2864.19,Loyal Customers,
14536,260,1,171.8,Lost,Churned
14537,58,1,355.56,Others,Churned
14538,65,2,388.25,Potential Loyalists,Churned
14539,16,2,537.48,Loyal Customers,Regular
14540,10,3,996.26,Loyal Customers,Regular
14541,59,8,1461.65,Loyal Customers,
14542,186,1,103.25,Lost,Churned
14543,29,16,3630.33,Champions,Frequent Buyers
14544,24,2,2024.45,Loyal Customers,
14546,5,5,2578.09,Champions,Frequent Buyers
14547,4,8,4007.54,Champions,Frequent Buyers
14548,151,2,652.8,At Risk,Churned
14549,311,1,289.24,Lost,Churned
14550,11,2,765.62,Loyal Customers,Regular
14551,18,2,186.23,Potential Loyalists,Regular
14552,152,1,165.07,Lost,Churned
14553,19,5,859.27,Loyal Customers,
14554,10,4,2381.04,Champions,
14555,57,2,324.14,Potential Loyalists,Churned
14557,85,1,788.38,Cant Lose Them,Churned
14560,7,22,2237.77,Champions,Frequent Buyers
14561,76,3,1080.76,At Risk,
14562,4,18,5074.77,Champions,Frequent Buyers
14565,96,4,3099.12,At Risk,
14566,111,1,1432.0,Cant Lose Them,Churned
14567,57,2,1530.3600000000001,Loyal Customers,
14569,1,1,227.39,New Customers,Regular
14570,281,2,218.06,Others,Churned
14572,3,7,2832.84,Champions,Frequent Buyers
14573,180,9,1653.42,At Risk,
14576,372,1,35.400000000000006,Lost,Churned
14577,13,4,859.71,Loyal Customers,Regular
14578,3,1,168.63,New Customers,Regular
14581,17,1,138.6,New Customers,Regular
14582,41,1,114.11,Others,Churned
14583,6,5,1052.55,Champions,Regular
14584,169,4,1042.26,At Risk,
14585,50,1,157.05,Others,Churned
14586,277,1,237.36,Lost,Churned
14587,19,9,1601.14,Champions,Frequent Buyers
14589,372,1,39.75,Lost,Churned
14591,15,4,1447.14,Champions,
14592,35,3,570.46,Loyal Customers,Regular
14593,22,3,617.99,Loyal Customers,Regular
14594,7,2,379.83,Potential Loyalists,Regular
14595,20,6,1740.6,Champions,
14597,11,2,883.15,Loyal Customers,Regular
14598,44,1,221.97,Others,Churned
14600,306,1,393.33000000000004,Lost,Churned
14601,11,1,213.96,New Customers,Regular
14603,275,1,660.0,Cant Lose Them,Churned
14606,1,93,12156.65,Champions,Frequent Buyers
14607,16,14,16569.5,Champions,Frequent Buyers
14608,4,4,1785.15,Champions,Frequent Buyers
14609,72,4,601.56,Loyal Customers,
14616,243,3,406.08000000000004,Others,Churned
14618,9,3,553.44,Loyal Customers,Regular
14619,246,1,394.44,Lost,Churned
14620,206,2,412.78000000000003,Others,Churned
14621,1,5,1788.3600000000001,Champions,Frequent Buyers
14622,185,1,320.58000000000004,Lost,Churned
14623,32,5,889.25,Loyal Customers,
14624,57,2,225.85,Potential Loyalists,Churned
14625,196,2,899.63,At Risk,Churned
14626,24,4,2791.27,Champions,
14628,91,2,671.96,At Risk,Churned
14629,4,2,959.01,Loyal Customers,Regular
14631,51,3,1006.98,Loyal Customers,
14632,263,1,114.56,Lost,Churned
14633,266,1,344.90000000000003,Lost,Churned
14636,36,2,609.85,Loyal Customers,Regular
14638,51,1,443.6,Others,Churned
14639,52,6,2984.49,Loyal Customers,
14640,24,6,2125.08,Champions,
14641,22,1,110.46,New Customers,Regular
14642,59,1,96.12,Others,Churned
14643,170,2,693.8100000000001,At Risk,Churned
14644,68,2,830.76,Loyal Customers,
14645,157,2,597.09,At Risk,Churned
14646,2,73,280206.02,Champions,Frequent Buyers
14647,201,1,243.22,Lost,Churned
14649,5,4,1417.29,Champions,Regular
14651,67,2,654.6,Loyal Customers,
14652,77,1,114.18,Lost,Churned
14653,1,7,1947.55,Champions,Frequent Buyers
14655,8,4,1932.23,Champions,
14656,169,2,291.05,Others,Churned
14657,18,4,848.22,Loyal Customers,
14658,5,2,247.15,Potential Loyalists,Regular
14659,9,9,2529.93,Champions,Frequent Buyers
14660,87,2,285.74,Others,Churned
14661,27,1,107.95,New Customers,Regular
14662,29,4,771.17,Loyal Customers,
14664,20,2,637.89,Loyal Customers,Regular
14665,61,5,1835.7,Loyal Customers,
14666,24,1,195.25,New Customers,Regular
14667,11,25,9241.2,Champions,Frequent Buyers
14669,242,3,1269.99,At Risk,
14670,280,2,411.53,Others,Churned
14672,235,2,765.55,At Risk,Churned
14673,3,5,1736.4,Champions,Frequent Buyers
14675,16,1,604.75,New Customers,Regular
14676,31,6,2548.2400000000002,Champions,
14680,25,16,28754.11,Champions,Frequent Buyers
14681,71,3,498.95,Loyal Customers,
14682,188,2,52.0,Others,Churned
14684,26,5,1236.28,Champions,
14687,107,1,628.38,Cant Lose Them,Churned
14688,8,21,5630.87,Champions,Frequent Buyers
14689,209,1,112.8,Lost,Churned
14690,44,2,371.7,Potential Loyalists,Regular
14691,31,5,2114.33,Champions,
14692,137,4,591.55,At Risk,
14693,265,1,172.9,Lost,Churned
14696,4,7,2078.95,Champions,Frequent Buyers
14697,218,2,188.60999999999999,Others,Churned
14698,2,5,1250.76,Champions,Frequent Buyers
14699,214,1,109.13000000000001,Lost,Churned
14700,32,3,2235.3,Loyal Customers,
14701,11,9,2549.37,Champions,Frequent Buyers
14702,1,17,3292.14,Champions,Frequent Buyers
14703,15,1,318.17,New Customers,Regular
14704,11,9,1546.91,Champions,Frequent Buyers
14705,199,1,179.0,Lost,Churned
14708,3,3,1126.37,Loyal Customers,Regular
14709,15,13,4921.04,Champions,Frequent Buyers
14710,14,4,606.13,Loyal Customers,Regular
14711,10,11,2868.8,Champions,Frequent Buyers
14712,29,3,917.07,Loyal Customers,
14713,9,11,2666.36,Champions,Frequent Buyers
14714,24,1,160.19,New Customers,Regular
14715,25,4,867.38,Loyal Customers,
14716,43,2,329.68,Potential Loyalists,Regular
14719,2,5,1602.13,Champions,Frequent Buyers
14720,6,3,663.81,Loyal Customers,Regular
14722,147,1,187.92000000000002,Lost,Churned
14723,10,6,1158.3,Champions,Frequent Buyers
14725,25,1,718.08,New Customers,Regular
14727,274,1,268.58,Lost,Churned
14729,374,1,313.49,Lost,Churned
14730,1,8,2005.06,Champions,Frequent Buyers
14731,47,3,380.02,Potential Loyalists,Regular
14732,8,8,2702.4900000000002,Champions,Frequent Buyers
14733,16,12,9585.91,Champions,Frequent Buyers
14735,4,32,6065.69,Champions,Frequent Buyers
14737,4,3,1164.55,Loyal Customers,Regular
14738,43,7,1314.45,Loyal Customers,
14739,4,7,3902.28,Champions,Frequent Buyers
14740,197,3,1448.21,At Risk,
14741,12,6,1400.34,Champions,Frequent Buyers
14744,16,7,1099.98,Champions,
14745,113,5,1220.26,At Risk,
14747,249,1,328.2,Lost,Churned
14748,29,5,1415.75,Champions,
14752,44,1,389.64,Others,Churned
14753,87,1,563.15,Cant Lose Them,Churned
14754,45,2,638.05,Loyal Customers,Regular
14755,10,11,5010.28,Champions,Frequent Buyers
14756,15,1,738.96,New Customers,Regular
14757,75,1,420.5,Lost,Churned
14758,145,4,1484.06,At Risk,
14759,5,3,1625.97,Loyal Customers,Regular
14760,297,1,89.2,Lost,Churned
14761,59,2,255.9,Potential Loyalists,Churned
14762,264,1,300.52,Lost,Churned
14764,47,1,278.3,Others,Churned
14765,29,3,254.11,Potential Loyalists,Regular
14766,8,6,2473.37,Champions,Frequent Buyers
14768,17,2,192.60000000000002,Potential Loyalists,Regular
14769,3,8,10674.75,Champions,Frequent Buyers
14770,232,2,876.42,At Risk,Churned
14772,112,1,139.26,Lost,Churned
14775,58,3,1011.9,Loyal Customers,
14776,51,11,2538.3,Loyal Customers,Frequent Buyers
14778,127,2,730.86,At Risk,Churned
14779,281,3,386.15,Others,Churned
14780,55,2,447.68,Potential Loyalists,Churned
14782,320,1,200.10000000000002,Lost,Churned
14784,26,2,289.99,Potential Loyalists,Regular
14785,10,2,77.4,Potential Loyalists,Regular
14788,7,2,679.4399999999999,Loyal Customers,Regular
14789,29,1,197.64,New Customers,Regular
14790,17,4,745.06,Loyal Customers,Regular
14792,64,1,6.2,Others,Churned
14793,21,1,228.99,New Customers,Regular
14794,3,7,1319.91,Champions,Frequent Buyers
14795,166,1,131.45000000000002,Lost,Churned
14796,1,17,8022.49,Champions,Frequent Buyers
14798,53,3,173.74,Potential Loyalists,Churned
14799,51,1,157.7,Others,Churned
14800,48,12,4339.74,Loyal Customers,Frequent Buyers
14801,61,1,193.14,Others,Churned
14803,162,3,845.55,At Risk,
14804,9,1,353.27,New Customers,Regular
14805,15,4,554.65,Loyal Customers,Regular
14806,75,1,193.39000000000001,Lost,Churned
14808,40,8,2741.17,Loyal Customers,
14810,41,11,2087.88,Loyal Customers,Frequent Buyers
14813,370,2,155.43,Others,Churned
14815,37,2,778.5,Loyal Customers,Regular
14816,197,1,271.85,Lost,Churned
14817,200,2,1110.34,At Risk,
14818,74,3,657.8,At Risk,
14819,64,2,272.07,Potential Loyalists,Churned
14820,21,4,507.29,Loyal Customers,Regular
14821,367,1,48.800000000000004,Lost,Churned
14823,180,3,321.43,Others,Churned
14824,10,4,1127.71,Champions,Regular
14825,4,12,2226.91,Champions,Frequent Buyers
14828,197,3,2139.76,At Risk,
14829,29,4,697.55,Loyal Customers,
14830,53,1,197.13,Others,Churned
14834,18,6,1720.3,Champions,
14836,10,3,102.44999999999999,Potential Loyalists,Regular
14837,90,4,1649.5,At Risk,
14840,268,1,62.85,Lost,Churned
14841,53,6,3295.76,Loyal Customers,
14842,44,4,2824.69,Loyal Customers,
14844,64,4,3189.81,Loyal Customers,
14847,149,1,309.4,Lost,Churned
14849,22,25,7930.54,Champions,Frequent Buyers
14850,312,1,325.75,Lost,Churned
14851,23,2,511.35,Loyal Customers,Regular
14852,58,6,2836.69,Loyal Customers,
14853,24,2,475.8,Potential Loyalists,Regular
14854,78,7,2759.83,At Risk,
14855,119,2,645.65,At Risk,Churned
14856,36,3,1311.3799999999999,Loyal Customers,
14857,60,2,1173.12,Loyal Customers,
14859,13,4,1353.74,Champions,
14860,19,1,170.32,New Customers,Regular
14861,52,1,125.79,Others,Churned
14862,26,2,841.1999999999999,Loyal Customers,Regular
14863,29,1,266.76,New Customers,Regular
14865,7,2,52.2,Potential Loyalists,Regular
14866,11,12,14389.9,Champions,Frequent Buyers
14867,186,3,710.28,At Risk,
14868,3,8,2953.59,Champions,Frequent Buyers
14869,9,2,725.7,Loyal Customers,Regular
14870,262,1,327.25,Lost,Churned
14871,3,4,522.38,Loyal Customers,Regular
14873,210,1,519.68,Cant Lose Them,Churned
14875,108,2,1465.3200000000002,At Risk,
14878,13,9,1485.54,Champions,Frequent Buyers
14880,77,3,706.19,At Risk,
14881,20,1,255.4,New Customers,Regular
14882,27,2,589.7,Loyal Customers,Regular
14883,19,6,761.59,Loyal Customers,
14885,132,1,765.3199999999999,Cant Lose Them,Churned
14886,253,1,364.8,Lost,Churned
14887,79,1,1862.0,Cant Lose Them,
14888,207,1,369.2,Lost,Churned
14889,336,1,135.9,Lost,Churned
14890,254,1,125.65,Lost,Churned
14891,148,2,554.38,At Risk,Churned
14893,10,2,1237.8500000000001,Loyal Customers,Regular
14894,85,1,655.75,Cant Lose Them,Churned
14895,8,20,11138.710000000001,Champions,Frequent Buyers
14896,205,2,468.77000000000004,Others,Churned
14897,8,4,1366.38,Champions,Regular
14898,23,6,1303.52,Champions,
14901,11,9,1421.29,Champions,Frequent Buyers
14902,26,1,332.66,New Customers,Regular
14903,21,5,2810.63,Champions,
14904,2,2,1025.44,Loyal Customers,Regular
14905,158,2,616.15,At Risk,Churned
14907,3,7,3501.1,Champions,Frequent Buyers
14908,74,1,277.8,Lost,Churned
14910,3,4,434.35,Potential Loyalists,Regular
14911,1,201,143825.06,Champions,Frequent Buyers
14912,17,2,867.85,Loyal Customers,Regular
14913,36,4,1227.43,Loyal Customers,
14915,91,2,307.48,Others,Churned
14916,71,4,1268.98,Loyal Customers,
14918,116,2,1610.15,At Risk,
14920,213,2,977.77,At Risk,Churned
14921,30,2,1316.07,Loyal Customers,
14923,51,1,749.1,Others,Churned
14924,246,1,310.05,Lost,Churned
14929,32,1,223.88,New Customers,Regular
14930,109,3,2372.86,At Risk,
14931,5,5,1257.68,Champions,Frequent Buyers
14932,366,1,363.53,Lost,Churned
14934,82,2,1890.94,At Risk,
14935,297,1,1784.71,Cant Lose Them,Churned
14936,34,8,8137.02,Loyal Customers,Frequent Buyers
14937,57,3,1621.88,Loyal Customers,
14944,30,12,5900.25,Champions,Frequent Buyers
14946,14,1,100.9,New Customers,Regular
14947,72,2,290.82,Potential Loyalists,Churned
14948,23,6,1101.97,Champions,
14950,19,1,371.2,New Customers,Regular
14951,79,1,311.69,Lost,Churned
14952,60,11,8099.49,Loyal Customers,Frequent Buyers
14953,25,1,289.82,New Customers,Regular
14954,12,1,336.17,New Customers,Regular
14957,253,1,58.49,Lost,Churned
14958,147,3,499.68,At Risk,Churned
14959,64,4,695.42,Loyal Customers,
14960,8,2,221.27,Potential Loyalists,Regular
14961,11,9,7044.68,Champions,Frequent Buyers
14962,271,1,126.7,Lost,Churned
14963,10,5,1487.8,Champions,
14964,247,1,206.21,Lost,Churned
14965,96,2,599.0,At Risk,Churned
14966,15,1,191.32,New Customers,Regular
14967,50,1,463.8,Others,Churned
14968,30,1,147.59,New Customers,Regular
14970,68,4,1592.06,Loyal Customers,
14971,35,3,1116.57,Loyal Customers,
14972,128,1,114.77,Lost,Churned
14973,107,3,1314.45,At Risk,
14974,37,1,114.39,Others,Churned
14975,57,1,279.94,Others,Churned
14976,57,7,790.86,Loyal Customers,
14978,72,5,1931.42,Loyal Customers,
14981,246,1,102.12,Lost,Churned
14984,19,2,213.27,Potential Loyalists,Regular
14985,198,2,296.75,Others,Churned
14987,16,2,326.4,Potential Loyalists,Regular
14988,212,1,334.54,Lost,Churned
14995,39,2,233.23000000000002,Potential Loyalists,Regular
14997,46,3,546.1999999999999,Loyal Customers,
14998,170,2,429.87,Others,Churned
15000,48,1,490.52,Others,Churned
15002,116,4,1641.76,At Risk,
15004,147,1,1246.32,Cant Lose Them,Churned
15005,16,28,6316.57,Champions,Frequent Buyers
15006,51,1,502.09,Others,Churned
15007,159,1,156.91,Lost,Churned
15009,12,3,1261.78,Loyal Customers,Regular
15010,36,1,308.94,Others,Regular
15012,54,2,423.04,Potential Loyalists,Churned
15014,43,2,260.17,Potential Loyalists,Regular
15016,173,1,170.04,Lost,Churned
15017,34,1,125.58,Others,Churned
15018,39,3,496.21000000000004,Loyal Customers,Regular
15019,267,1,266.0,Lost,Churned
15021,9,9,1914.82,Champions,Frequent Buyers
15022,12,4,905.04,Loyal Customers,Regular
15023,3,11,6802.76,Champions,Frequent Buyers
15024,10,10,1661.33,Champions,Frequent Buyers
15025,33,1,377.01,New Customers,Regular
15026,80,3,469.0,Others,
15027,31,4,1066.1499999999999,Champions,
15028,8,4,627.13,Loyal Customers,Regular
15030,72,2,518.28,Loyal Customers,Churned
15031,4,4,668.14,Loyal Customers,Regular
15032,256,3,4959.1,At Risk,
15033,5,10,2586.67,Champions,Frequent Buyers
15034,16,8,4308.61,Champions,Frequent Buyers
15035,90,1,252.73000000000002,Lost,Churned
15036,72,3,465.55,Potential Loyalists,
15038,59,6,705.49,Loyal Customers,
15039,10,47,19914.44,Champions,Frequent Buyers
15041,170,1,180.35,Lost,Churned
15042,199,1,135.93,Lost,Churned
15043,31,1,537.0,New Customers,Regular
15044,19,17,7700.2300000000005,Champions,Frequent Buyers
15045,152,2,735.66,At Risk,Churned
